SalesOrderID,OrderDate,CustomerID,SalesPersonID,TerritoryID,SubTotal,TotalDue,,,,,,
66293,13/02/2014,22801,NULL,8,4.99,5.514,,,,,,
66294,13/02/2014,23445,NULL,7,28.99,32.034,,,,,,
66295,13/02/2014,16387,NULL,10,54.98,60.7529,,,,,,
66296,13/02/2014,19640,NULL,6,71.95,79.5048,,,,,,
66297,13/02/2014,13039,NULL,4,839.48,927.6254,,,,,,
66298,13/02/2014,14746,NULL,4,889.47,982.8644,,,,,,
66299,13/02/2014,15840,NULL,1,2297.28,2538.4944,,,,,,
66300,13/02/2014,15980,NULL,1,2294.99,2535.964,,,,,,
66301,13/02/2014,15630,NULL,10,751.34,830.2307,,,,,,
66302,13/02/2014,15262,NULL,9,1700.99,1879.594,,,,,,
66303,13/02/2014,25831,NULL,9,1183.47,1307.7344,,,,,,
66304,13/02/2014,17914,NULL,9,1120.49,1238.1415,,,,,,
66305,13/02/2014,17919,NULL,9,1155.48,1276.8054,,,,,,
66306,13/02/2014,27689,NULL,9,539.99,596.689,,,,,,
66307,13/02/2014,21556,NULL,9,2487.33,2748.4997,,,,,,
66308,13/02/2014,26627,NULL,4,742.35,820.2968,,,,,,
66309,13/02/2014,23141,NULL,1,603.49,666.8565,,,,,,
66310,13/02/2014,23142,NULL,1,556.93,615.4077,,,,,,
66311,13/02/2014,23162,NULL,4,563.77,622.9659,,,,,,
66312,13/02/2014,23395,NULL,4,553.97,612.1369,,,,,,
66313,13/02/2014,13720,NULL,6,1155.48,1276.8054,,,,,,
66314,13/02/2014,21149,NULL,1,1183.47,1307.7344,,,,,,
66315,13/02/2014,18049,NULL,1,1785.97,1973.4969,,,,,,
66316,13/02/2014,27891,NULL,10,597.95,660.7348,,,,,,
66317,13/02/2014,24018,NULL,8,574.98,635.3529,,,,,,
66318,14/02/2014,15027,NULL,9,804.47,888.9394,,,,,,
66319,14/02/2014,15208,NULL,9,902.46,997.2183,,,,,,
66320,14/02/2014,18134,NULL,8,2338.97,2584.5619,,,,,,
66321,14/02/2014,21181,NULL,9,32.28,35.6694,,,,,,
66322,14/02/2014,26159,NULL,9,69.99,77.339,,,,,,
66323,14/02/2014,17060,NULL,9,53.99,59.659,,,,,,
66324,14/02/2014,16617,NULL,9,90.58,100.0909,,,,,,
66325,14/02/2014,11139,NULL,9,58.98,65.1729,,,,,,
66326,14/02/2014,14099,NULL,9,159,175.695,,,,,,
66327,14/02/2014,13690,NULL,10,2319.99,2563.589,,,,,,
66328,14/02/2014,20864,NULL,10,2451.3,2708.6865,,,,,,
66329,14/02/2014,28291,NULL,1,39.98,44.1779,,,,,,
66330,14/02/2014,11262,NULL,6,36.59,40.432,,,,,,
66331,14/02/2014,24950,NULL,4,38.88,42.9624,,,,,,
66332,14/02/2014,15310,NULL,6,34.89,38.5535,,,,,,
66333,14/02/2014,20280,NULL,6,64.97,71.7919,,,,,,
66334,14/02/2014,24507,NULL,1,32.6,36.023,,,,,,
66335,14/02/2014,11677,NULL,6,94.46,104.3783,,,,,,
66336,14/02/2014,22037,NULL,1,45.22,49.9681,,,,,,
66337,14/02/2014,21694,NULL,4,49.97,55.2169,,,,,,
66338,14/02/2014,21430,NULL,4,74.46,82.2783,,,,,,
66339,14/02/2014,14458,NULL,6,14.98,16.5529,,,,,,
66340,14/02/2014,20102,NULL,1,39.98,44.1779,,,,,,
66341,14/02/2014,26180,NULL,6,4.99,5.514,,,,,,
66342,14/02/2014,17044,NULL,1,39.98,44.1779,,,,,,
66343,14/02/2014,14783,NULL,10,69.99,77.339,,,,,,
66344,14/02/2014,17856,NULL,8,32.27,35.6584,,,,,,
66345,14/02/2014,13530,NULL,10,186.28,205.8394,,,,,,
66346,14/02/2014,20946,NULL,8,58.98,65.1729,,,,,,
66347,14/02/2014,28381,NULL,8,92.96,102.7208,,,,,,
66348,14/02/2014,24149,NULL,7,7.28,8.0444,,,,,,
66349,14/02/2014,17579,NULL,6,56.97,62.9519,,,,,,
66350,14/02/2014,21423,NULL,6,839.46,927.6033,,,,,,
66351,14/02/2014,16094,NULL,4,567.27,626.8334,,,,,,
66352,14/02/2014,13715,NULL,4,596.96,659.6408,,,,,,
66353,14/02/2014,15842,NULL,1,2369.97,2618.8169,,,,,,
66354,14/02/2014,15954,NULL,4,2334.97,2580.1419,,,,,,
66355,14/02/2014,15961,NULL,4,2344.26,2590.4073,,,,,,
66356,14/02/2014,15976,NULL,1,2374.98,2624.3529,,,,,,
66357,14/02/2014,16426,NULL,7,1291.81,1427.4501,,,,,,
66358,14/02/2014,23655,NULL,9,1700.99,1879.594,,,,,,
66359,14/02/2014,21393,NULL,9,2481.82,2742.4111,,,,,,
66360,14/02/2014,16164,NULL,9,589.98,651.9279,,,,,,
66361,14/02/2014,14281,NULL,6,2420.34,2674.4757,,,,,,
66362,14/02/2014,26609,NULL,1,2438.06,2694.0563,,,,,,
66363,14/02/2014,14459,NULL,6,2398.05,2649.8453,,,,,,
66364,14/02/2014,21274,NULL,4,1197.97,1323.7569,,,,,,
66365,14/02/2014,17859,NULL,4,1735.98,1918.2579,,,,,,
66366,14/02/2014,24052,NULL,8,548.98,606.6229,,,,,,
66367,14/02/2014,22673,NULL,7,608.96,672.9008,,,,,,
66368,14/02/2014,11433,NULL,7,2384.07,2634.3974,,,,,,
66369,14/02/2014,29454,NULL,9,742.35,820.2968,,,,,,
66370,14/02/2014,14259,NULL,9,742.35,820.2968,,,,,,
66371,14/02/2014,29458,NULL,9,811.32,896.5086,,,,,,
66372,14/02/2014,12675,NULL,9,2384.07,2634.3974,,,,,,
66373,15/02/2014,25311,NULL,7,1735.98,1918.2579,,,,,,
66374,15/02/2014,17941,NULL,8,1749.96,1933.7058,,,,,,
66375,15/02/2014,11502,NULL,6,123.45,136.4123,,,,,,
66376,15/02/2014,11146,NULL,9,4.99,5.514,,,,,,
66377,15/02/2014,27593,NULL,9,13.98,15.4479,,,,,,
66378,15/02/2014,16179,NULL,9,34.89,38.5535,,,,,,
66379,15/02/2014,18707,NULL,9,2.29,2.5305,,,,,,
66380,15/02/2014,12483,NULL,7,2319.99,2563.589,,,,,,
66381,15/02/2014,14538,NULL,7,835.45,923.1723,,,,,,
66382,15/02/2014,16317,NULL,10,819.48,905.5254,,,,,,
66383,15/02/2014,11202,NULL,4,38.98,43.0729,,,,,,
66384,15/02/2014,27991,NULL,1,2.29,2.5305,,,,,,
66385,15/02/2014,26462,NULL,1,27.28,30.1444,,,,,,
66386,15/02/2014,14328,NULL,6,89.46,98.8533,,,,,,
66387,15/02/2014,15815,NULL,6,34.89,38.5535,,,,,,
66388,15/02/2014,23564,NULL,4,34.98,38.6529,,,,,,
66389,15/02/2014,11659,NULL,6,78.98,87.2729,,,,,,
66390,15/02/2014,20293,NULL,4,69.99,77.339,,,,,,
66391,15/02/2014,18828,NULL,1,119.98,132.5779,,,,,,
66392,15/02/2014,24825,NULL,6,4.99,5.514,,,,,,
66393,15/02/2014,26495,NULL,6,58.98,65.1729,,,,,,
66394,15/02/2014,29213,NULL,6,68.49,75.6815,,,,,,
66395,15/02/2014,20189,NULL,6,4.99,5.514,,,,,,
66396,15/02/2014,13301,NULL,1,66.96,73.9908,,,,,,
66397,15/02/2014,26384,NULL,7,33.98,37.5479,,,,,,
66398,15/02/2014,25505,NULL,10,38.98,43.0729,,,,,,
66399,15/02/2014,20954,NULL,7,38.98,43.0729,,,,,,
66400,15/02/2014,26971,NULL,10,6.28,6.9394,,,,,,
66401,15/02/2014,22555,NULL,7,143.78,158.8769,,,,,,
66402,15/02/2014,15694,NULL,10,7.28,8.0444,,,,,,
66403,15/02/2014,25662,NULL,7,94.97,104.9419,,,,,,
66404,15/02/2014,18953,NULL,4,777.44,859.0712,,,,,,
66405,15/02/2014,15843,NULL,1,2359.98,2607.7779,,,,,,
66406,15/02/2014,15845,NULL,1,2461.97,2720.4769,,,,,,
66407,15/02/2014,15888,NULL,1,2395.96,2647.5358,,,,,,
66408,15/02/2014,15780,NULL,4,2461.97,2720.4769,,,,,,
66409,15/02/2014,13271,NULL,6,2319.99,2563.589,,,,,,
66410,15/02/2014,15078,NULL,10,742.35,820.2968,,,,,,
66411,15/02/2014,27133,NULL,7,777.34,858.9607,,,,,,
66412,15/02/2014,11414,NULL,10,777.34,858.9607,,,,,,
66413,15/02/2014,19340,NULL,8,1223.84,1352.3432,,,,,,
66414,15/02/2014,11249,NULL,8,2420.34,2674.4757,,,,,,
66415,15/02/2014,15425,NULL,9,1700.99,1879.594,,,,,,
66416,15/02/2014,27707,NULL,9,561.48,620.4354,,,,,,
66417,15/02/2014,14310,NULL,9,2364.96,2613.2808,,,,,,
66418,15/02/2014,21560,NULL,9,2520.83,2785.5172,,,,,,
66419,15/02/2014,21217,NULL,9,2478.34,2738.5657,,,,,,
66420,15/02/2014,21215,NULL,9,2443.35,2699.9018,,,,,,
66421,15/02/2014,26611,NULL,4,2419.06,2673.0613,,,,,,
66422,15/02/2014,24788,NULL,1,2418.05,2671.9453,,,,,,
66423,15/02/2014,26703,NULL,1,2419.06,2673.0613,,,,,,
66424,15/02/2014,21622,NULL,6,562.96,622.0708,,,,,,
66425,15/02/2014,21344,NULL,4,1155.48,1276.8054,,,,,,
66426,15/02/2014,24192,NULL,10,1155.48,1276.8054,,,,,,
66427,15/02/2014,28419,NULL,7,1164.47,1286.7394,,,,,,
66428,15/02/2014,27008,NULL,10,616.95,681.7298,,,,,,
66429,15/02/2014,22675,NULL,7,628.97,695.0119,,,,,,
66430,15/02/2014,22645,NULL,7,553.97,612.1369,,,,,,
66431,15/02/2014,18140,NULL,8,2398.05,2649.8453,,,,,,
66432,15/02/2014,11425,NULL,7,2413.06,2666.4313,,,,,,
66433,16/02/2014,13127,NULL,9,24.99,27.614,,,,,,
66434,16/02/2014,23528,NULL,9,75.97,83.9469,,,,,,
66435,16/02/2014,20254,NULL,9,60.47,66.8194,,,,,,
66436,16/02/2014,27976,NULL,9,58.98,65.1729,,,,,,
66437,16/02/2014,27357,NULL,9,69.99,77.339,,,,,,
66438,16/02/2014,26968,NULL,9,78.98,87.2729,,,,,,
66439,16/02/2014,26428,NULL,9,69.99,77.339,,,,,,
66440,16/02/2014,24483,NULL,9,23.97,26.4869,,,,,,
66441,16/02/2014,15718,NULL,9,34.99,38.664,,,,,,
66442,16/02/2014,13846,NULL,10,2354.98,2602.2529,,,,,,
66443,16/02/2014,13792,NULL,10,2354.99,2602.264,,,,,,
66444,16/02/2014,23619,NULL,8,806.76,891.4698,,,,,,
66445,16/02/2014,15079,NULL,7,549.98,607.7279,,,,,,
66446,16/02/2014,15451,NULL,7,574.98,635.3529,,,,,,
66447,16/02/2014,11530,NULL,6,59.48,65.7254,,,,,,
66448,16/02/2014,11331,NULL,6,166.28,183.7394,,,,,,
66449,16/02/2014,27385,NULL,4,68.97,76.2119,,,,,,
66450,16/02/2014,27750,NULL,4,23.78,26.2769,,,,,,
66451,16/02/2014,11652,NULL,6,23.78,26.2769,,,,,,
66452,16/02/2014,26525,NULL,4,49.48,54.6754,,,,,,
66453,16/02/2014,25846,NULL,1,64.97,71.7919,,,,,,
66454,16/02/2014,24524,NULL,4,34.89,38.5535,,,,,,
66455,16/02/2014,23298,NULL,1,69.97,77.3169,,,,,,
66456,16/02/2014,21754,NULL,1,14.98,16.5529,,,,,,
66457,16/02/2014,21320,NULL,1,99.96,110.4558,,,,,,
66458,16/02/2014,21473,NULL,1,78.48,86.7204,,,,,,
66459,16/02/2014,20185,NULL,4,69.99,77.339,,,,,,
66460,16/02/2014,13466,NULL,6,83.47,92.2344,,,,,,
66461,16/02/2014,18517,NULL,1,78.98,87.2729,,,,,,
66462,16/02/2014,16808,NULL,4,13.98,15.4479,,,,,,
66463,16/02/2014,17606,NULL,4,4.99,5.514,,,,,,
66464,16/02/2014,14151,NULL,7,85.48,94.4554,,,,,,
66465,16/02/2014,18124,NULL,8,56.97,62.9519,,,,,,
66466,16/02/2014,29420,NULL,7,53.99,59.659,,,,,,
66467,16/02/2014,17818,NULL,8,3.99,4.409,,,,,,
66468,16/02/2014,22417,NULL,7,21.49,23.7465,,,,,,
66469,16/02/2014,12731,NULL,8,59.98,66.2779,,,,,,
66470,16/02/2014,17205,NULL,10,39.98,44.1779,,,,,,
66471,16/02/2014,11782,NULL,4,42.28,46.7194,,,,,,
66472,16/02/2014,12140,NULL,6,47.94,52.9737,,,,,,
66473,16/02/2014,11953,NULL,1,42.28,46.7194,,,,,,
66474,16/02/2014,11584,NULL,8,8.99,9.934,,,,,,
66475,16/02/2014,12610,NULL,10,8.99,9.934,,,,,,
66476,16/02/2014,14739,NULL,4,801.77,885.9559,,,,,,
66477,16/02/2014,12886,NULL,4,2386.95,2637.5798,,,,,,
66478,16/02/2014,15873,NULL,4,2340.94,2586.7387,,,,,,
66479,16/02/2014,12884,NULL,4,2322.28,2566.1194,,,,,,
66480,16/02/2014,17622,NULL,6,2374.98,2624.3529,,,,,,
66481,16/02/2014,15965,NULL,4,2325.96,2570.1858,,,,,,
66482,16/02/2014,11246,NULL,8,2419.06,2673.0613,,,,,,
66483,16/02/2014,11575,NULL,10,2462.03,2720.5432,,,,,,
66484,16/02/2014,21199,NULL,9,1700.99,1879.594,,,,,,
66485,16/02/2014,25826,NULL,9,1155.48,1276.8054,,,,,,
66486,16/02/2014,29185,NULL,9,563.77,622.9659,,,,,,
66487,16/02/2014,24175,NULL,9,561.48,620.4354,,,,,,
66488,16/02/2014,14324,NULL,9,2294.99,2535.964,,,,,,
66489,16/02/2014,21402,NULL,9,2443.35,2699.9018,,,,,,
66490,16/02/2014,18281,NULL,9,2502.83,2765.6272,,,,,,
66491,16/02/2014,26604,NULL,4,2393.06,2644.3313,,,,,,
66492,16/02/2014,25916,NULL,4,1249.84,1381.0732,,,,,,
66493,16/02/2014,17681,NULL,4,1735.98,1918.2579,,,,,,
66494,16/02/2014,18121,NULL,1,1793.47,1981.7844,,,,,,
66495,16/02/2014,18079,NULL,4,1700.99,1879.594,,,,,,
66496,16/02/2014,20847,NULL,8,1164.47,1286.7394,,,,,,
66497,16/02/2014,20854,NULL,8,1155.48,1276.8054,,,,,,
66498,16/02/2014,20870,NULL,8,1155.48,1276.8054,,,,,,
66499,16/02/2014,22654,NULL,7,563.77,622.9659,,,,,,
66500,16/02/2014,11245,NULL,8,2418.05,2671.9453,,,,,,
66501,16/02/2014,16822,NULL,10,2428.05,2682.9953,,,,,,
66502,16/02/2014,12667,NULL,9,2419.06,2673.0613,,,,,,
66503,17/02/2014,22446,NULL,10,1739.46,1922.1033,,,,,,
66504,17/02/2014,24833,NULL,7,1754.98,1939.2529,,,,,,
66505,17/02/2014,17207,NULL,10,2344.96,2591.1808,,,,,,
66506,17/02/2014,16261,NULL,7,2304.98,2547.0029,,,,,,
66507,17/02/2014,12468,NULL,7,2297.28,2538.4944,,,,,,
66508,17/02/2014,21872,NULL,9,34.98,38.6529,,,,,,
66509,17/02/2014,18265,NULL,9,29.99,33.139,,,,,,
66510,17/02/2014,25132,NULL,9,4.99,5.514,,,,,,
66511,17/02/2014,11951,NULL,9,7.28,8.0444,,,,,,
66512,17/02/2014,23438,NULL,9,123.48,136.4454,,,,,,
66513,17/02/2014,17319,NULL,9,29.99,33.139,,,,,,
66514,17/02/2014,12359,NULL,9,6.28,6.9394,,,,,,
66515,17/02/2014,15592,NULL,9,34.99,38.664,,,,,,
66516,17/02/2014,16341,NULL,9,31.28,34.5644,,,,,,
66517,17/02/2014,13009,NULL,9,93.46,103.2733,,,,,,
66518,17/02/2014,18711,NULL,9,10.24,11.3152,,,,,,
66519,17/02/2014,18282,NULL,9,8.99,9.934,,,,,,
66520,17/02/2014,13159,NULL,9,48.97,54.1119,,,,,,
66521,17/02/2014,15457,NULL,8,599.98,662.9779,,,,,,
66522,17/02/2014,12100,NULL,4,8.99,9.934,,,,,,
66523,17/02/2014,11208,NULL,4,2.29,2.5305,,,,,,
66524,17/02/2014,28356,NULL,4,59.98,66.2779,,,,,,
66525,17/02/2014,13231,NULL,6,127.95,141.3848,,,,,,
66526,17/02/2014,16717,NULL,6,74.46,82.2783,,,,,,
66527,17/02/2014,18787,NULL,1,78.98,87.2729,,,,,,
66528,17/02/2014,19996,NULL,1,69.99,77.339,,,,,,
66529,17/02/2014,17383,NULL,1,7.28,8.0444,,,,,,
66530,17/02/2014,16737,NULL,1,4.99,5.514,,,,,,
66531,17/02/2014,14462,NULL,4,21.98,24.2879,,,,,,
66532,17/02/2014,15053,NULL,7,93.48,103.2954,,,,,,
66533,17/02/2014,12752,NULL,7,32.28,35.6694,,,,,,
66534,17/02/2014,25144,NULL,8,25.48,28.1554,,,,,,
66535,17/02/2014,24073,NULL,10,68.49,75.6815,,,,,,
66536,17/02/2014,28473,NULL,10,21.49,23.7465,,,,,,
66537,17/02/2014,24180,NULL,8,38.98,43.0729,,,,,,
66538,17/02/2014,12311,NULL,10,72.45,80.0573,,,,,,
66539,17/02/2014,24722,NULL,8,33.98,37.5479,,,,,,
66540,17/02/2014,12946,NULL,1,81.46,90.0133,,,,,,
66541,17/02/2014,20641,NULL,4,2457.33,2715.3497,,,,,,
66542,17/02/2014,14875,NULL,6,839.48,927.6254,,,,,,
66543,17/02/2014,13217,NULL,6,2351.96,2598.9158,,,,,,
66544,17/02/2014,12780,NULL,1,2362.27,2610.3084,,,,,,
66545,17/02/2014,16589,NULL,10,2419.06,2673.0613,,,,,,
66546,17/02/2014,29186,NULL,9,603.49,666.8565,,,,,,
66547,17/02/2014,12991,NULL,9,2354.98,2602.2529,,,,,,
66548,17/02/2014,21559,NULL,9,2457.33,2715.3497,,,,,,
66549,17/02/2014,18269,NULL,9,2534.93,2801.0977,,,,,,
66550,17/02/2014,29238,NULL,4,819.83,905.9122,,,,,,
66551,17/02/2014,24783,NULL,4,2420.34,2674.4757,,,,,,
66552,17/02/2014,25964,NULL,1,1249.84,1381.0732,,,,,,
66553,17/02/2014,24791,NULL,1,2419.06,2673.0613,,,,,,
66554,17/02/2014,23160,NULL,4,673.97,744.7369,,,,,,
66555,17/02/2014,23163,NULL,4,600.46,663.5083,,,,,,
66556,17/02/2014,18904,NULL,4,607.96,671.7958,,,,,,
66557,17/02/2014,26683,NULL,6,571.72,631.7506,,,,,,
66558,17/02/2014,21156,NULL,1,1149.47,1270.1644,,,,,,
66559,17/02/2014,21235,NULL,4,1134.47,1253.5894,,,,,,
66560,17/02/2014,21246,NULL,4,1194.97,1320.4419,,,,,,
66561,17/02/2014,18052,NULL,4,1735.98,1918.2579,,,,,,
66562,17/02/2014,17868,NULL,4,1735.98,1918.2579,,,,,,
66563,17/02/2014,27802,NULL,10,561.48,620.4354,,,,,,
66564,17/02/2014,12398,NULL,7,600.46,663.5083,,,,,,
66565,17/02/2014,12355,NULL,9,2418.05,2671.9453,,,,,,
66566,17/02/2014,12680,NULL,9,2461.03,2719.4382,,,,,,
66567,18/02/2014,22451,NULL,10,1709.98,1889.5279,,,,,,
66568,18/02/2014,22422,NULL,10,1735.98,1918.2579,,,,,,
66569,18/02/2014,14320,NULL,9,211.96,234.2158,,,,,,
66570,18/02/2014,27495,NULL,9,35,38.675,,,,,,
66571,18/02/2014,21881,NULL,9,128.97,142.5119,,,,,,
66572,18/02/2014,22960,NULL,9,4.99,5.514,,,,,,
66573,18/02/2014,12361,NULL,9,162.99,180.104,,,,,,
66574,18/02/2014,17304,NULL,9,34.99,38.664,,,,,,
66575,18/02/2014,27464,NULL,9,6.28,6.9394,,,,,,
66576,18/02/2014,18176,NULL,8,2344.96,2591.1808,,,,,,
66577,18/02/2014,13784,NULL,10,2294.99,2535.964,,,,,,
66578,18/02/2014,20164,NULL,10,2451.3,2708.6865,,,,,,
66579,18/02/2014,16328,NULL,10,819.48,905.5254,,,,,,
66580,18/02/2014,11672,NULL,4,53.99,59.659,,,,,,
66581,18/02/2014,12066,NULL,4,49.99,55.239,,,,,,
66582,18/02/2014,11841,NULL,6,23.78,26.2769,,,,,,
66583,18/02/2014,27644,NULL,1,23.78,26.2769,,,,,,
66584,18/02/2014,11769,NULL,6,152.27,168.2584,,,,,,
66585,18/02/2014,24490,NULL,1,36.59,40.432,,,,,,
66586,18/02/2014,11711,NULL,6,100.09,110.5995,,,,,,
66587,18/02/2014,13988,NULL,6,36.59,40.432,,,,,,
66588,18/02/2014,13760,NULL,6,36.59,40.432,,,,,,
66589,18/02/2014,24999,NULL,4,32.6,36.023,,,,,,
66590,18/02/2014,22761,NULL,1,69.97,77.3169,,,,,,
66591,18/02/2014,20534,NULL,4,23.97,26.4869,,,,,,
66592,18/02/2014,23248,NULL,1,49.97,55.2169,,,,,,
66593,18/02/2014,21467,NULL,1,23.97,26.4869,,,,,,
66594,18/02/2014,22347,NULL,4,49.97,55.2169,,,,,,
66595,18/02/2014,13751,NULL,6,58.98,65.1729,,,,,,
66596,18/02/2014,17266,NULL,1,59.98,66.2779,,,,,,
66597,18/02/2014,25070,NULL,6,68.49,75.6815,,,,,,
66598,18/02/2014,18934,NULL,1,123.98,136.9979,,,,,,
66599,18/02/2014,16647,NULL,4,54.98,60.7529,,,,,,
66600,18/02/2014,15975,NULL,1,166.28,183.7394,,,,,,
66601,18/02/2014,17674,NULL,4,39.98,44.1779,,,,,,
66602,18/02/2014,15740,NULL,1,39.98,44.1779,,,,,,
66603,18/02/2014,14350,NULL,1,71.95,79.5048,,,,,,
66604,18/02/2014,15096,NULL,8,69.99,77.339,,,,,,
66605,18/02/2014,17930,NULL,7,69.97,77.3169,,,,,,
66606,18/02/2014,21028,NULL,10,37.27,41.1834,,,,,,
66607,18/02/2014,21536,NULL,8,78.96,87.2508,,,,,,
66608,18/02/2014,24074,NULL,8,38.98,43.0729,,,,,,
66609,18/02/2014,23929,NULL,7,83.97,92.7869,,,,,,
66610,18/02/2014,15610,NULL,10,39.98,44.1779,,,,,,
66611,18/02/2014,11670,NULL,4,37.29,41.2055,,,,,,
66612,18/02/2014,14172,NULL,10,39.47,43.6144,,,,,,
66613,18/02/2014,12535,NULL,8,8.99,9.934,,,,,,
66614,18/02/2014,15543,NULL,6,71.97,79.5269,,,,,,
66615,18/02/2014,13716,NULL,4,634.96,701.6308,,,,,,
66616,18/02/2014,16068,NULL,1,563.96,623.1758,,,,,,
66617,18/02/2014,28686,NULL,8,800.31,884.3426,,,,,,
66618,18/02/2014,15130,NULL,9,2423.95,2678.4648,,,,,,
66619,18/02/2014,24171,NULL,9,562.96,622.0708,,,,,,
66620,18/02/2014,27690,NULL,9,574.98,635.3529,,,,,,
66621,18/02/2014,21225,NULL,9,2551.3,2819.1865,,,,,,
66622,18/02/2014,26632,NULL,1,777.34,858.9607,,,,,,
66623,18/02/2014,26603,NULL,4,2438.06,2694.0563,,,,,,
66624,18/02/2014,14118,NULL,6,2419.06,2673.0613,,,,,,
66625,18/02/2014,24785,NULL,1,2406,2658.63,,,,,,
66626,18/02/2014,25917,NULL,4,1299.83,1436.3122,,,,,,
66627,18/02/2014,23842,NULL,6,1249.84,1381.0732,,,,,,
66628,18/02/2014,23398,NULL,4,553.97,612.1369,,,,,,
66629,18/02/2014,23187,NULL,1,574.98,635.3529,,,,,,
66630,18/02/2014,19203,NULL,4,539.99,596.689,,,,,,
66631,18/02/2014,20787,NULL,1,1134.47,1253.5894,,,,,,
66632,18/02/2014,17373,NULL,6,1735.98,1918.2579,,,,,,
66633,18/02/2014,20877,NULL,7,1120.49,1238.1415,,,,,,
66634,18/02/2014,24060,NULL,8,603.49,666.8565,,,,,,
66635,18/02/2014,22641,NULL,7,588.96,650.8008,,,,,,
66636,18/02/2014,26959,NULL,10,563.77,622.9659,,,,,,
66637,18/02/2014,12346,NULL,9,2438.06,2694.0563,,,,,,
66638,18/02/2014,12681,NULL,9,2393.06,2644.3313,,,,,,
66639,19/02/2014,17946,NULL,8,1700.99,1879.594,,,,,,
66640,19/02/2014,18126,NULL,10,2344.96,2591.1808,,,,,,
66641,19/02/2014,16263,NULL,8,2415.94,2669.6137,,,,,,
66642,19/02/2014,11138,NULL,4,38.98,43.0729,,,,,,
66643,19/02/2014,13047,NULL,9,29.98,33.1279,,,,,,
66644,19/02/2014,15233,NULL,9,24.99,27.614,,,,,,
66645,19/02/2014,16665,NULL,9,42.93,47.4377,,,,,,
66646,19/02/2014,19581,NULL,9,21.49,23.7465,,,,,,
66647,19/02/2014,21174,NULL,9,42.28,46.7194,,,,,,
66648,19/02/2014,27361,NULL,9,69.99,77.339,,,,,,
66649,19/02/2014,15598,NULL,9,49.97,55.2169,,,,,,
66650,19/02/2014,17330,NULL,9,8.99,9.934,,,,,,
66651,19/02/2014,14541,NULL,8,819.48,905.5254,,,,,,
66652,19/02/2014,16329,NULL,10,828.74,915.7577,,,,,,
66653,19/02/2014,15070,NULL,7,589.26,651.1323,,,,,,
66654,19/02/2014,15071,NULL,7,564.99,624.314,,,,,,
66655,19/02/2014,11921,NULL,9,27.28,30.1444,,,,,,
66656,19/02/2014,11066,NULL,1,38.98,43.0729,,,,,,
66657,19/02/2014,17347,NULL,6,27.77,30.6859,,,,,,
66658,19/02/2014,11019,NULL,6,23.78,26.2769,,,,,,
66659,19/02/2014,26677,NULL,4,29.98,33.1279,,,,,,
66660,19/02/2014,23675,NULL,1,29.99,33.139,,,,,,
66661,19/02/2014,21634,NULL,1,49.97,55.2169,,,,,,
66662,19/02/2014,19634,NULL,4,69.99,77.339,,,,,,
66663,19/02/2014,16775,NULL,4,4.99,5.514,,,,,,
66664,19/02/2014,16676,NULL,4,13.98,15.4479,,,,,,
66665,19/02/2014,23551,NULL,6,39.98,44.1779,,,,,,
66666,19/02/2014,20781,NULL,6,15.23,16.8292,,,,,,
66667,19/02/2014,14905,NULL,1,163.99,181.209,,,,,,
66668,19/02/2014,17701,NULL,10,4.99,5.514,,,,,,
66669,19/02/2014,28910,NULL,7,48.97,54.1119,,,,,,
66670,19/02/2014,21548,NULL,10,36.93,40.8077,,,,,,
66671,19/02/2014,28441,NULL,7,36.59,40.432,,,,,,
66672,19/02/2014,12401,NULL,8,36.59,40.432,,,,,,
66673,19/02/2014,16555,NULL,7,31.27,34.5534,,,,,,
66674,19/02/2014,22869,NULL,10,39.98,44.1779,,,,,,
66675,19/02/2014,24838,NULL,8,23.78,26.2769,,,,,,
66676,19/02/2014,28413,NULL,10,23.78,26.2769,,,,,,
66677,19/02/2014,23749,NULL,7,77.96,86.1458,,,,,,
66678,19/02/2014,25808,NULL,7,77.96,86.1458,,,,,,
66679,19/02/2014,24721,NULL,10,89.97,99.4169,,,,,,
66680,19/02/2014,11709,NULL,6,99.47,109.9144,,,,,,
66681,19/02/2014,11234,NULL,4,37.29,41.2055,,,,,,
66682,19/02/2014,13194,NULL,4,56.97,62.9519,,,,,,
66683,19/02/2014,12469,NULL,8,49.99,55.239,,,,,,
66684,19/02/2014,14741,NULL,4,889.47,982.8644,,,,,,
66685,19/02/2014,17402,NULL,6,2304.98,2547.0029,,,,,,
66686,19/02/2014,16077,NULL,4,2401.45,2653.6023,,,,,,
66687,19/02/2014,23659,NULL,9,1735.98,1918.2579,,,,,,
66688,19/02/2014,26188,NULL,9,1155.48,1276.8054,,,,,,
66689,19/02/2014,24248,NULL,9,588.96,650.8008,,,,,,
66690,19/02/2014,12576,NULL,9,603.97,667.3869,,,,,,
66691,19/02/2014,25942,NULL,4,1223.84,1352.3432,,,,,,
66692,19/02/2014,20768,NULL,4,1170.48,1293.3804,,,,,,
66693,19/02/2014,18084,NULL,1,1775.47,1961.8944,,,,,,
66694,19/02/2014,24213,NULL,10,1214.46,1341.9783,,,,,,
66695,19/02/2014,29459,NULL,9,805.33,889.8897,,,,,,
66696,19/02/2014,12356,NULL,9,2419.06,2673.0613,,,,,,
66697,19/02/2014,11120,NULL,9,2473.04,2732.7092,,,,,,
